statement_job_id,parent_job_id,statement_type,start_time,end_time,duration_sec,total_bytes_processed,total_bytes_billed,total_slot_ms,error_message
acme-analytics-prod:EU.job_20260617115533_002611_a3003f,acme-analytics-prod:EU.job_20260617115527_002608_c76dbe,DROP_TABLE,2026-06-17 11:55:33,2026-06-17 11:55:35,2,0,10485760,40275,
acme-analytics-prod:EU.job_20260617115539_002615_599841,acme-analytics-prod:EU.job_20260617115539_002614_1b91a7,CREATE_TABLE_AS_SELECT,2026-06-17 11:55:39,2026-06-17 11:55:44,5,262415669797,262416629760,86645,
acme-analytics-prod:EU.job_20260617115544_002616_47590b,acme-analytics-prod:EU.job_20260617115539_002614_1b91a7,MERGE,2026-06-17 11:55:44,2026-06-17 11:55:48,4,39667484969,39667630080,71943,
acme-analytics-prod:EU.job_20260617115548_002617_c29702,acme-analytics-prod:EU.job_20260617115539_002614_1b91a7,DROP_TABLE,2026-06-17 11:55:48,2026-06-17 11:55:55,7,0,10485760,101953,
acme-analytics-prod:EU.job_20260617115717_002621_7ae982,acme-analytics-prod:EU.job_20260617115717_002620_39ed5f,CREATE_TABLE_AS_SELECT,2026-06-17 11:57:17,2026-06-17 11:57:18,1,29565329264,29565648896,6266,
acme-analytics-prod:EU.job_20260617115718_002622_5a5907,acme-analytics-prod:EU.job_20260617115717_002620_39ed5f,MERGE,2026-06-17 11:57:18,2026-06-17 11:57:20,1,4469177679,4470079488,6641,
acme-analytics-prod:EU.job_20260617115720_002623_525e15,acme-analytics-prod:EU.job_20260617115717_002620_39ed5f,DROP_TABLE,2026-06-17 11:57:20,2026-06-17 11:57:21,1,0,10485760,5929,
acme-analytics-prod:EU.job_20260617121618_002652_9f735c,acme-analytics-prod:EU.job_20260617121618_002651_f496a8,CREATE_TABLE_AS_SELECT,2026-06-17 12:16:18,2026-06-17 12:16:19,1,32552647886,32553041920,15745,
acme-analytics-prod:EU.job_20260617121619_002653_dd6d52,acme-analytics-prod:EU.job_20260617121618_002651_f496a8,MERGE,2026-06-17 12:16:19,2026-06-17 12:16:20,1,4920749099,4920967168,6248,
acme-analytics-prod:EU.job_20260617121620_002654_0e80d8,acme-analytics-prod:EU.job_20260617121618_002651_f496a8,DROP_TABLE,2026-06-17 12:16:20,2026-06-17 12:16:21,1,0,10485760,29085,
acme-analytics-prod:EU.job_20260617121637_002661_46ec1a,acme-analytics-prod:EU.job_20260617121637_002660_3d6911,CREATE_TABLE_AS_SELECT,2026-06-17 12:16:37,2026-06-17 12:16:41,4,211111522490,211111903232,52831,
acme-analytics-prod:EU.job_20260617121641_002662_47f538,acme-analytics-prod:EU.job_20260617121637_002660_3d6911,MERGE,2026-06-17 12:16:41,2026-06-17 12:16:47,6,31912206888,31912361984,78590,
acme-analytics-prod:EU.job_20260617121647_002663_de3cb8,acme-analytics-prod:EU.job_20260617121637_002660_3d6911,DROP_TABLE,2026-06-17 12:16:47,2026-06-17 12:16:53,7,0,10485760,123153,
acme-analytics-prod:EU.job_20260617121732_002667_4b04ef,acme-analytics-prod:EU.job_20260617121732_002666_321189,CREATE_TABLE_AS_SELECT,2026-06-17 12:17:32,2026-06-17 12:17:33,1,14927930646,14928576512,17429,
acme-analytics-prod:EU.job_20260617121733_002668_d2cd13,acme-analytics-prod:EU.job_20260617121732_002666_321189,MERGE,2026-06-17 12:17:33,2026-06-17 12:17:34,1,2256547655,2257584128,5097,
acme-analytics-prod:EU.job_20260617121734_002669_cfcba9,acme-analytics-prod:EU.job_20260617121732_002666_321189,DROP_TABLE,2026-06-17 12:17:34,2026-06-17 12:17:35,1,0,10485760,10720,
acme-analytics-prod:EU.job_20260617121737_002671_5d746e,acme-analytics-prod:EU.job_20260617121737_002670_3d21f7,CREATE_TABLE_AS_SELECT,2026-06-17 12:17:37,2026-06-17 12:17:41,4,106865700198,106866671616,65732,
acme-analytics-prod:EU.job_20260617121741_002672_f1ec1d,acme-analytics-prod:EU.job_20260617121737_002670_3d21f7,MERGE,2026-06-17 12:17:41,2026-06-17 12:17:47,6,16154117471,16154361856,98718,
acme-analytics-prod:EU.job_20260617121747_002673_4ae4c1,acme-analytics-prod:EU.job_20260617121737_002670_3d21f7,DROP_TABLE,2026-06-17 12:17:47,2026-06-17 12:17:55,7,0,10485760,133757,
acme-analytics-prod:EU.job_20260617171614_002685_deb3de,acme-analytics-prod:EU.job_20260617171614_002684_13f809,CREATE_TABLE_AS_SELECT,2026-06-17 17:16:14,2026-06-17 17:16:18,4,37226577272,37227593728,8939,
acme-analytics-prod:EU.job_20260617171618_002686_54f57b,acme-analytics-prod:EU.job_20260617171614_002684_13f809,MERGE,2026-06-17 17:16:18,2026-06-17 17:16:20,2,5627273308,5627707392,9103,
acme-analytics-prod:EU.job_20260617171620_002687_f4aa48,acme-analytics-prod:EU.job_20260617171614_002684_13f809,DROP_TABLE,2026-06-17 17:16:20,2026-06-17 17:16:21,2,0,10485760,19376,
acme-analytics-prod:EU.job_20260617171639_002694_b4541b,acme-analytics-prod:EU.job_20260617171639_002693_3796a2,CREATE_TABLE_AS_SELECT,2026-06-17 17:16:39,2026-06-17 17:17:02,23,112162578868,112163028992,273860,
acme-analytics-prod:EU.job_20260617171702_002695_3e7fa4,acme-analytics-prod:EU.job_20260617171639_002693_3796a2,MERGE,2026-06-17 17:17:02,2026-06-17 17:17:23,21,16954808433,16955473920,400975,
acme-analytics-prod:EU.job_20260617171723_002696_0e8ec7,acme-analytics-prod:EU.job_20260617171639_002693_3796a2,DROP_TABLE,2026-06-17 17:17:23,2026-06-17 17:17:34,10,0,10485760,151287,
acme-analytics-prod:EU.job_20260617171908_002712_3f52fe,acme-analytics-prod:EU.job_20260617171908_002711_e5536f,CREATE_TABLE_AS_SELECT,2026-06-17 17:19:08,2026-06-17 17:19:17,9,221983140342,221983539200,129855,
acme-analytics-prod:EU.job_20260617171917_002713_aae499,acme-analytics-prod:EU.job_20260617171908_002711_e5536f,MERGE,2026-06-17 17:19:17,2026-06-17 17:19:24,7,33555590982,33556529152,109127,
acme-analytics-prod:EU.job_20260617171924_002714_f47bce,acme-analytics-prod:EU.job_20260617171908_002711_e5536f,DROP_TABLE,2026-06-17 17:19:24,2026-06-17 17:19:30,6,0,10485760,15954,
acme-analytics-prod:EU.job_20260617171957_002718_9fd4ed,acme-analytics-prod:EU.job_20260617171957_002717_44686a,CREATE_TABLE_AS_SELECT,2026-06-17 17:19:57,2026-06-17 17:20:00,3,13981138556,13981712384,39617,
acme-analytics-prod:EU.job_20260617172000_002719_509919,acme-analytics-prod:EU.job_20260617171957_002717_44686a,MERGE,2026-06-17 17:20:00,2026-06-17 17:20:02,2,2113427921,2113929216,5933,
acme-analytics-prod:EU.job_20260617172002_002720_42c2a7,acme-analytics-prod:EU.job_20260617171957_002717_44686a,DROP_TABLE,2026-06-17 17:20:02,2026-06-17 17:20:03,1,0,10485760,15700,
acme-analytics-prod:EU.job_20260618020132_002790_64a936,acme-analytics-prod:EU.job_20260618020132_002789_a4bf6e,CREATE_TABLE_AS_SELECT,2026-06-18 02:01:32,2026-06-18 02:01:34,2,31822186728,31823233024,31018,
acme-analytics-prod:EU.job_20260618020134_002791_eb218c,acme-analytics-prod:EU.job_20260618020132_002789_a4bf6e,MERGE,2026-06-18 02:01:34,2026-06-18 02:01:36,2,4810330551,4810866688,38018,
acme-analytics-prod:EU.job_20260618020136_002792_ec0c26,acme-analytics-prod:EU.job_20260618020132_002789_a4bf6e,DROP_TABLE,2026-06-18 02:01:36,2026-06-18 02:01:37,1,0,10485760,3410,
acme-analytics-prod:EU.job_20260618020138_002795_03f2df,acme-analytics-prod:EU.job_20260618020138_002794_92dc10,CREATE_TABLE_AS_SELECT,2026-06-18 02:01:38,2026-06-18 02:01:39,1,114871804074,114872549376,26015,
acme-analytics-prod:EU.job_20260618020139_002796_85d9cb,acme-analytics-prod:EU.job_20260618020138_002794_92dc10,MERGE,2026-06-18 02:01:39,2026-06-18 02:01:41,2,17364342476,17364418560,38140,
acme-analytics-prod:EU.job_20260618020141_002797_fbcdc9,acme-analytics-prod:EU.job_20260618020138_002794_92dc10,DROP_TABLE,2026-06-18 02:01:41,2026-06-18 02:01:42,1,0,10485760,9494,
acme-analytics-prod:EU.job_20260618020210_002801_9e7bdc,acme-analytics-prod:EU.job_20260618020210_002800_059c52,CREATE_TABLE_AS_SELECT,2026-06-18 02:02:10,2026-06-18 02:02:33,23,222664025880,222664065024,40021,
acme-analytics-prod:EU.job_20260618020233_002802_abdeb4,acme-analytics-prod:EU.job_20260618020210_002800_059c52,MERGE,2026-06-18 02:02:33,2026-06-18 02:03:04,31,33658515540,33659289600,411605,
acme-analytics-prod:EU.job_20260618020304_002803_c023e2,acme-analytics-prod:EU.job_20260618020210_002800_059c52,DROP_TABLE,2026-06-18 02:03:04,2026-06-18 02:03:41,37,0,10485760,817086,
acme-analytics-prod:EU.job_20260618020254_002805_949485,acme-analytics-prod:EU.job_20260618020254_002804_1a41ed,CREATE_TABLE_AS_SELECT,2026-06-18 02:02:54,2026-06-18 02:02:56,1,14748931408,14749270016,9788,
acme-analytics-prod:EU.job_20260618020256_002806_29ebbd,acme-analytics-prod:EU.job_20260618020254_002804_1a41ed,MERGE,2026-06-18 02:02:56,2026-06-18 02:02:57,2,2229489631,2230321152,26116,
acme-analytics-prod:EU.job_20260618020257_002807_213816,acme-analytics-prod:EU.job_20260618020254_002804_1a41ed,DROP_TABLE,2026-06-18 02:02:57,2026-06-18 02:03:00,2,0,10485760,12437,
acme-analytics-prod:EU.job_20260618090217_002837_3d3bde,acme-analytics-prod:EU.job_20260618090217_002836_51ce56,CREATE_TABLE_AS_SELECT,2026-06-18 09:02:17,2026-06-18 09:02:31,15,225496503456,225497317376,102419,
acme-analytics-prod:EU.job_20260618090231_002838_fffbb0,acme-analytics-prod:EU.job_20260618090217_002836_51ce56,MERGE,2026-06-18 09:02:31,2026-06-18 09:02:42,10,34086680755,34087108608,134488,
acme-analytics-prod:EU.job_20260618090242_002839_0c7230,acme-analytics-prod:EU.job_20260618090217_002836_51ce56,DROP_TABLE,2026-06-18 09:02:42,2026-06-18 09:02:54,12,0,10485760,44688,
acme-analytics-prod:EU.job_20260618090231_002842_13cbd0,acme-analytics-prod:EU.job_20260618090231_002841_e9bd86,CREATE_TABLE_AS_SELECT,2026-06-18 09:02:31,2026-06-18 09:02:32,1,14561470015,14561574912,3610,
acme-analytics-prod:EU.job_20260618090232_002843_844d18,acme-analytics-prod:EU.job_20260618090231_002841_e9bd86,MERGE,2026-06-18 09:02:32,2026-06-18 09:02:33,1,2201152444,2202009600,16283,
acme-analytics-prod:EU.job_20260618090233_002844_fcac9d,acme-analytics-prod:EU.job_20260618090231_002841_e9bd86,DROP_TABLE,2026-06-18 09:02:33,2026-06-18 09:02:34,1,0,10485760,25234,
acme-analytics-prod:EU.job_20260618090237_002846_fe0784,acme-analytics-prod:EU.job_20260618090237_002845_c5da40,CREATE_TABLE_AS_SELECT,2026-06-18 09:02:37,2026-06-18 09:02:40,3,107656239649,107656249344,32080,
acme-analytics-prod:EU.job_20260618090240_002847_4f66b6,acme-analytics-prod:EU.job_20260618090237_002845_c5da40,MERGE,2026-06-18 09:02:40,2026-06-18 09:02:42,2,16273617621,16273899520,18275,
acme-analytics-prod:EU.job_20260618090242_002848_158daa,acme-analytics-prod:EU.job_20260618090237_002845_c5da40,DROP_TABLE,2026-06-18 09:02:42,2026-06-18 09:02:44,2,0,10485760,18862,
acme-analytics-prod:EU.job_20260618135900_002869_6bbb5f,acme-analytics-prod:EU.job_20260618135900_002868_87e773,CREATE_TABLE_AS_SELECT,2026-06-18 13:59:00,2026-06-18 13:59:01,0,16604322702,16605249536,2831,
acme-analytics-prod:EU.job_20260618135901_002870_4df319,acme-analytics-prod:EU.job_20260618135900_002868_87e773,MERGE,2026-06-18 13:59:01,2026-06-18 13:59:01,0,2509955757,2510290944,2116,
acme-analytics-prod:EU.job_20260618135901_002871_434647,acme-analytics-prod:EU.job_20260618135900_002868_87e773,DROP_TABLE,2026-06-18 13:59:01,2026-06-18 13:59:01,0,0,10485760,7251,
acme-analytics-prod:EU.job_20260618135941_002879_ceb782,acme-analytics-prod:EU.job_20260618135941_002878_351f7c,CREATE_TABLE_AS_SELECT,2026-06-18 13:59:41,2026-06-18 13:59:45,4,31587011927,31587303424,10031,
acme-analytics-prod:EU.job_20260618135945_002880_5b690f,acme-analytics-prod:EU.job_20260618135941_002878_351f7c,MERGE,2026-06-18 13:59:45,2026-06-18 13:59:49,4,4774780872,4775215104,46174,
acme-analytics-prod:EU.job_20260618135949_002881_d848d4,acme-analytics-prod:EU.job_20260618135941_002878_351f7c,DROP_TABLE,2026-06-18 13:59:49,2026-06-18 13:59:53,4,0,10485760,43395,
acme-analytics-prod:EU.job_20260618140102_002893_b330d5,acme-analytics-prod:EU.job_20260618140102_002892_705db4,CREATE_TABLE_AS_SELECT,2026-06-18 14:01:02,2026-06-18 14:01:10,9,136723826932,136724873216,133076,
acme-analytics-prod:EU.job_20260618140110_002894_b35a7e,acme-analytics-prod:EU.job_20260618140102_002892_705db4,MERGE,2026-06-18 14:01:10,2026-06-18 14:01:15,5,20667555233,20668481536,39572,
acme-analytics-prod:EU.job_20260618140115_002895_666b0c,acme-analytics-prod:EU.job_20260618140102_002892_705db4,DROP_TABLE,2026-06-18 14:01:15,2026-06-18 14:01:23,8,0,10485760,73868,
acme-analytics-prod:EU.job_20260618140114_002899_42ffc1,acme-analytics-prod:EU.job_20260618140114_002898_27612a,CREATE_TABLE_AS_SELECT,2026-06-18 14:01:14,2026-06-18 14:01:46,31,261031685692,261032509440,494886,
acme-analytics-prod:EU.job_20260618140146_002900_3c910d,acme-analytics-prod:EU.job_20260618140114_002898_27612a,MERGE,2026-06-18 14:01:46,2026-06-18 14:02:14,28,39458278069,39458963456,212415,
acme-analytics-prod:EU.job_20260618140214_002901_b2e209,acme-analytics-prod:EU.job_20260618140114_002898_27612a,DROP_TABLE,2026-06-18 14:02:14,2026-06-18 14:02:33,19,0,10485760,289202,
acme-analytics-prod:EU.job_20260618171501_002908_baac36,acme-analytics-prod:EU.job_20260618171501_002907_968e39,CREATE_TABLE_AS_SELECT,2026-06-18 17:15:01,2026-06-18 17:15:29,29,133224415414,133224726528,535852,
acme-analytics-prod:EU.job_20260618171529_002909_3adb85,acme-analytics-prod:EU.job_20260618171501_002907_968e39,MERGE,2026-06-18 17:15:29,2026-06-18 17:15:43,13,20138574423,20138950656,72661,
acme-analytics-prod:EU.job_20260618171543_002910_f96be2,acme-analytics-prod:EU.job_20260618171501_002907_968e39,DROP_TABLE,2026-06-18 17:15:43,2026-06-18 17:15:57,14,0,10485760,68216,
acme-analytics-prod:EU.job_20260618171510_002914_ba6606,acme-analytics-prod:EU.job_20260618171510_002913_ac9e9b,CREATE_TABLE_AS_SELECT,2026-06-18 17:15:10,2026-06-18 17:15:11,0,13993375662,13994295296,7346,
acme-analytics-prod:EU.job_20260618171511_002915_65b7a8,acme-analytics-prod:EU.job_20260618171510_002913_ac9e9b,MERGE,2026-06-18 17:15:11,2026-06-18 17:15:11,0,2115277716,2116026368,882,
acme-analytics-prod:EU.job_20260618171511_002916_68a185,acme-analytics-prod:EU.job_20260618171510_002913_ac9e9b,DROP_TABLE,2026-06-18 17:15:11,2026-06-18 17:15:12,1,0,10485760,8920,
acme-analytics-prod:EU.job_20260618171557_002927_8b866c,acme-analytics-prod:EU.job_20260618171557_002926_f75c3b,CREATE_TABLE_AS_SELECT,2026-06-18 17:15:57,2026-06-18 17:16:07,10,208629987429,208630972416,101602,
acme-analytics-prod:EU.job_20260618171607_002928_feb7ff,acme-analytics-prod:EU.job_20260618171557_002926_f75c3b,MERGE,2026-06-18 17:16:07,2026-06-18 17:16:22,15,31537091123,31538020352,184573,
acme-analytics-prod:EU.job_20260618171622_002929_bc1b20,acme-analytics-prod:EU.job_20260618171557_002926_f75c3b,DROP_TABLE,2026-06-18 17:16:22,2026-06-18 17:16:37,15,0,10485760,245371,
acme-analytics-prod:EU.job_20260618171820_002938_e42f7d,acme-analytics-prod:EU.job_20260618171820_002937_b9c192,CREATE_TABLE_AS_SELECT,2026-06-18 17:18:20,2026-06-18 17:18:23,3,29195295648,29195501568,11369,
acme-analytics-prod:EU.job_20260618171823_002939_f454e1,acme-analytics-prod:EU.job_20260618171820_002937_b9c192,MERGE,2026-06-18 17:18:23,2026-06-18 17:18:29,6,4413242365,4413456384,105654,
acme-analytics-prod:EU.job_20260618171829_002940_4edd8b,acme-analytics-prod:EU.job_20260618171820_002937_b9c192,DROP_TABLE,2026-06-18 17:18:29,2026-06-18 17:18:32,3,0,10485760,14314,
acme-analytics-prod:EU.job_20260619020037_003007_0d5073,acme-analytics-prod:EU.job_20260619020037_003006_dc890b,CREATE_TABLE_AS_SELECT,2026-06-19 02:00:37,2026-06-19 02:00:40,3,35325054449,35325476864,47184,
acme-analytics-prod:EU.job_20260619020040_003008_60495d,acme-analytics-prod:EU.job_20260619020037_003006_dc890b,MERGE,2026-06-19 02:00:40,2026-06-19 02:00:42,2,5339833812,5340397568,25214,
acme-analytics-prod:EU.job_20260619020042_003009_73d0d0,acme-analytics-prod:EU.job_20260619020037_003006_dc890b,DROP_TABLE,2026-06-19 02:00:42,2026-06-19 02:00:44,3,0,10485760,61808,
acme-analytics-prod:EU.job_20260619020053_003012_26a7e5,acme-analytics-prod:EU.job_20260619020053_003011_72231e,CREATE_TABLE_AS_SELECT,2026-06-19 02:00:53,2026-06-19 02:01:02,9,105098168214,105098772480,119345,
acme-analytics-prod:EU.job_20260619020102_003013_717490,acme-analytics-prod:EU.job_20260619020053_003011_72231e,MERGE,2026-06-19 02:01:02,2026-06-19 02:01:07,5,15886932404,15886974976,29402,
acme-analytics-prod:EU.job_20260619020107_003014_7e7eb2,acme-analytics-prod:EU.job_20260619020053_003011_72231e,DROP_TABLE,2026-06-19 02:01:07,2026-06-19 02:01:14,8,0,10485760,88418,
acme-analytics-prod:EU.job_20260619020136_003018_8f062d,acme-analytics-prod:EU.job_20260619020136_003017_1f6350,CREATE_TABLE_AS_SELECT,2026-06-19 02:01:36,2026-06-19 02:01:52,15,241154679050,241155702784,245493,
acme-analytics-prod:EU.job_20260619020152_003019_3aefa4,acme-analytics-prod:EU.job_20260619020136_003017_1f6350,MERGE,2026-06-19 02:01:52,2026-06-19 02:02:03,11,36453614275,36453744640,218128,
acme-analytics-prod:EU.job_20260619020203_003020_13d673,acme-analytics-prod:EU.job_20260619020136_003017_1f6350,DROP_TABLE,2026-06-19 02:02:03,2026-06-19 02:02:11,8,0,10485760,168183,
acme-analytics-prod:EU.job_20260619020252_003022_796f11,acme-analytics-prod:EU.job_20260619020252_003021_4db010,CREATE_TABLE_AS_SELECT,2026-06-19 02:02:52,2026-06-19 02:02:54,2,14766750415,14767095808,8363,
acme-analytics-prod:EU.job_20260619020254_003023_2f6a74,acme-analytics-prod:EU.job_20260619020252_003021_4db010,MERGE,2026-06-19 02:02:54,2026-06-19 02:02:56,2,2232183202,2232418304,9783,
acme-analytics-prod:EU.job_20260619020256_003024_111b97,acme-analytics-prod:EU.job_20260619020252_003021_4db010,DROP_TABLE,2026-06-19 02:02:56,2026-06-19 02:02:57,1,0,10485760,26590,
acme-analytics-prod:EU.job_20260619104819_003051_89b6d1,acme-analytics-prod:EU.job_20260619104819_003050_68f4d0,CREATE_TABLE_AS_SELECT,2026-06-19 10:48:19,2026-06-19 10:48:34,14,119990035580,119990648832,150286,
acme-analytics-prod:EU.job_20260619104834_003052_e9d9bc,acme-analytics-prod:EU.job_20260619104819_003050_68f4d0,MERGE,2026-06-19 10:48:34,2026-06-19 10:48:46,12,18138028634,18138267648,77643,
acme-analytics-prod:EU.job_20260619104846_003053_1536bf,acme-analytics-prod:EU.job_20260619104819_003050_68f4d0,DROP_TABLE,2026-06-19 10:48:46,2026-06-19 10:48:58,12,0,10485760,205339,
acme-analytics-prod:EU.job_20260619104925_003061_cc4c93,acme-analytics-prod:EU.job_20260619104925_003060_a5dfd2,CREATE_TABLE_AS_SELECT,2026-06-19 10:49:25,2026-06-19 10:49:25,1,16744855568,16745758720,7271,
acme-analytics-prod:EU.job_20260619104925_003062_7e10a8,acme-analytics-prod:EU.job_20260619104925_003060_a5dfd2,MERGE,2026-06-19 10:49:25,2026-06-19 10:49:26,0,2531199097,2531262464,6453,
acme-analytics-prod:EU.job_20260619104926_003063_a2b813,acme-analytics-prod:EU.job_20260619104925_003060_a5dfd2,DROP_TABLE,2026-06-19 10:49:26,2026-06-19 10:49:27,1,0,10485760,6086,
acme-analytics-prod:EU.job_20260619142011_003086_342c66,acme-analytics-prod:EU.job_20260619142011_003085_015be6,CREATE_TABLE_AS_SELECT,2026-06-19 14:20:11,2026-06-19 14:20:14,3,41433406365,41433432064,61000,
acme-analytics-prod:EU.job_20260619142014_003087_1ffd14,acme-analytics-prod:EU.job_20260619142011_003085_015be6,MERGE,2026-06-19 14:20:14,2026-06-19 14:20:16,2,6263189334,6264193024,18838,
acme-analytics-prod:EU.job_20260619142016_003088_d5a480,acme-analytics-prod:EU.job_20260619142011_003085_015be6,DROP_TABLE,2026-06-19 14:20:16,2026-06-19 14:20:19,3,0,10485760,65147,
acme-analytics-prod:EU.job_20260619142046_003093_bebd19,acme-analytics-prod:EU.job_20260619142046_003092_3d30c0,CREATE_TABLE_AS_SELECT,2026-06-19 14:20:46,2026-06-19 14:20:47,1,15594611172,15595470848,18877,
acme-analytics-prod:EU.job_20260619142047_003094_480f9b,acme-analytics-prod:EU.job_20260619142046_003092_3d30c0,MERGE,2026-06-19 14:20:47,2026-06-19 14:20:49,2,2357324944,2358247424,24603,
acme-analytics-prod:EU.job_20260619142049_003095_ec34be,acme-analytics-prod:EU.job_20260619142046_003092_3d30c0,DROP_TABLE,2026-06-19 14:20:49,2026-06-19 14:20:50,2,0,10485760,27894,
acme-analytics-prod:EU.job_20260619142109_003100_08f86b,acme-analytics-prod:EU.job_20260619142109_003099_26d213,CREATE_TABLE_AS_SELECT,2026-06-19 14:21:09,2026-06-19 14:21:17,8,207413054953,207413575680,115048,
acme-analytics-prod:EU.job_20260619142117_003101_526e3f,acme-analytics-prod:EU.job_20260619142109_003099_26d213,MERGE,2026-06-19 14:21:17,2026-06-19 14:21:22,4,31353136213,31353470976,58585,
acme-analytics-prod:EU.job_20260619142122_003102_832674,acme-analytics-prod:EU.job_20260619142109_003099_26d213,DROP_TABLE,2026-06-19 14:21:22,2026-06-19 14:21:28,7,0,10485760,135733,
acme-analytics-prod:EU.job_20260619142120_003104_babe3f,acme-analytics-prod:EU.job_20260619142120_003103_e7e3fe,CREATE_TABLE_AS_SELECT,2026-06-19 14:21:20,2026-06-19 14:21:27,7,103373123849,103373864960,16831,
acme-analytics-prod:EU.job_20260619142127_003105_c0aa3b,acme-analytics-prod:EU.job_20260619142120_003103_e7e3fe,MERGE,2026-06-19 14:21:27,2026-06-19 14:21:30,4,15626169884,15626928128,16526,
acme-analytics-prod:EU.job_20260619142130_003106_477930,acme-analytics-prod:EU.job_20260619142120_003103_e7e3fe,DROP_TABLE,2026-06-19 14:21:30,2026-06-19 14:21:37,7,0,10485760,63422,
acme-analytics-prod:EU.job_20260620021330_003193_d5af09,acme-analytics-prod:EU.job_20260620021330_003192_02b0b8,CREATE_TABLE_AS_SELECT,2026-06-20 02:13:30,2026-06-20 02:13:32,3,31093552845,31094472704,36938,
acme-analytics-prod:EU.job_20260620021332_003194_f47c9b,acme-analytics-prod:EU.job_20260620021330_003192_02b0b8,MERGE,2026-06-20 02:13:32,2026-06-20 02:13:34,1,4700188220,4700766208,14105,
acme-analytics-prod:EU.job_20260620021334_003195_b66079,acme-analytics-prod:EU.job_20260620021330_003192_02b0b8,DROP_TABLE,2026-06-20 02:13:34,2026-06-20 02:13:36,2,0,10485760,24971,
acme-analytics-prod:EU.job_20260620021337_003197_f52598,acme-analytics-prod:EU.job_20260620021337_003196_58ecdb,CREATE_TABLE_AS_SELECT,2026-06-20 02:13:37,2026-06-20 02:13:40,3,120691359119,120692146176,28220,
acme-analytics-prod:EU.job_20260620021340_003198_152800,acme-analytics-prod:EU.job_20260620021337_003196_58ecdb,MERGE,2026-06-20 02:13:40,2026-06-20 02:13:45,4,18244042657,18244173824,89514,
acme-analytics-prod:EU.job_20260620021345_003199_cdd7b4,acme-analytics-prod:EU.job_20260620021337_003196_58ecdb,DROP_TABLE,2026-06-20 02:13:45,2026-06-20 02:13:49,5,0,10485760,78918,
acme-analytics-prod:EU.job_20260620021411_003203_6e55e8,acme-analytics-prod:EU.job_20260620021411_003202_b86d1e,CREATE_TABLE_AS_SELECT,2026-06-20 02:14:11,2026-06-20 02:14:21,10,268983312668,268983861248,19933,
acme-analytics-prod:EU.job_20260620021421_003204_c11ae4,acme-analytics-prod:EU.job_20260620021411_003202_b86d1e,MERGE,2026-06-20 02:14:21,2026-06-20 02:14:28,7,40660268194,40660631552,21400,
acme-analytics-prod:EU.job_20260620021428_003205_acf274,acme-analytics-prod:EU.job_20260620021411_003202_b86d1e,DROP_TABLE,2026-06-20 02:14:28,2026-06-20 02:14:35,8,0,10485760,61199,
acme-analytics-prod:EU.job_20260620021551_003207_e60b21,acme-analytics-prod:EU.job_20260620021551_003206_c84e93,CREATE_TABLE_AS_SELECT,2026-06-20 02:15:51,2026-06-20 02:15:52,1,19096580315,19096666112,7687,
acme-analytics-prod:EU.job_20260620021552_003208_62a440,acme-analytics-prod:EU.job_20260620021551_003206_c84e93,MERGE,2026-06-20 02:15:52,2026-06-20 02:15:52,0,2886692373,2886729728,9860,
acme-analytics-prod:EU.job_20260620021552_003209_5c4ff3,acme-analytics-prod:EU.job_20260620021551_003206_c84e93,DROP_TABLE,2026-06-20 02:15:52,2026-06-20 02:15:53,1,0,10485760,4551,
acme-analytics-prod:EU.job_20260621020337_003291_26e966,acme-analytics-prod:EU.job_20260621020337_003290_d69118,CREATE_TABLE_AS_SELECT,2026-06-21 02:03:37,2026-06-21 02:03:38,1,40771668431,40771780608,17020,
acme-analytics-prod:EU.job_20260621020338_003292_83a947,acme-analytics-prod:EU.job_20260621020337_003290_d69118,MERGE,2026-06-21 02:03:38,2026-06-21 02:03:40,2,6163159181,6163529728,15365,
acme-analytics-prod:EU.job_20260621020340_003293_c8040b,acme-analytics-prod:EU.job_20260621020337_003290_d69118,DROP_TABLE,2026-06-21 02:03:40,2026-06-21 02:03:41,2,0,10485760,7493,
acme-analytics-prod:EU.job_20260621020351_003296_62d258,acme-analytics-prod:EU.job_20260621020351_003295_0907c7,CREATE_TABLE_AS_SELECT,2026-06-21 02:03:51,2026-06-21 02:03:53,2,96912693292,96913588224,29458,
acme-analytics-prod:EU.job_20260621020353_003297_d162a1,acme-analytics-prod:EU.job_20260621020351_003295_0907c7,MERGE,2026-06-21 02:03:53,2026-06-21 02:03:56,3,14649593172,14649655296,60350,
acme-analytics-prod:EU.job_20260621020356_003298_24064c,acme-analytics-prod:EU.job_20260621020351_003295_0907c7,DROP_TABLE,2026-06-21 02:03:56,2026-06-21 02:04:00,4,0,10485760,45684,
acme-analytics-prod:EU.job_20260621020357_003301_fcd5ed,acme-analytics-prod:EU.job_20260621020357_003300_7a7119,CREATE_TABLE_AS_SELECT,2026-06-21 02:03:57,2026-06-21 02:04:17,20,218520935245,218521141248,439632,
acme-analytics-prod:EU.job_20260621020417_003302_45eb20,acme-analytics-prod:EU.job_20260621020357_003300_7a7119,MERGE,2026-06-21 02:04:17,2026-06-21 02:04:43,26,33032234397,33032241152,365120,
acme-analytics-prod:EU.job_20260621020443_003303_16e964,acme-analytics-prod:EU.job_20260621020357_003300_7a7119,DROP_TABLE,2026-06-21 02:04:43,2026-06-21 02:05:10,27,0,10485760,570992,
